household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
elderly_headed_hh,fourth_quintile,1990,45300.0,24800.0,70000.0,200.0,8300.0,61900.0
elderly_headed_hh,fourth_quintile,1991,43300.0,25600.0,68900.0,200.0,7600.0,61400.0
elderly_headed_hh,fourth_quintile,1992,43300.0,26700.0,70000.0,300.0,7800.0,62400.0
elderly_headed_hh,fourth_quintile,1993,42100.0,28200.0,70300.0,400.0,7700.0,63000.0
elderly_headed_hh,fourth_quintile,1994,43500.0,27900.0,71400.0,400.0,8300.0,63600.0
elderly_headed_hh,fourth_quintile,1995,44500.0,28700.0,73200.0,500.0,8600.0,65000.0
elderly_headed_hh,fourth_quintile,1996,44900.0,29600.0,74500.0,500.0,8800.0,66100.0
elderly_headed_hh,fourth_quintile,1997,46200.0,29900.0,76000.0,600.0,9000.0,67600.0
elderly_headed_hh,fourth_quintile,1998,49400.0,29900.0,79200.0,600.0,9500.0,70300.0
elderly_headed_hh,fourth_quintile,1999,52500.0,28600.0,81100.0,500.0,10400.0,71300.0
elderly_headed_hh,fourth_quintile,2000,53900.0,29300.0,83100.0,600.0,10600.0,73200.0
elderly_headed_hh,fourth_quintile,2001,51800.0,30100.0,81900.0,700.0,9200.0,73400.0
elderly_headed_hh,fourth_quintile,2002,48500.0,31900.0,80400.0,800.0,8000.0,73200.0
elderly_headed_hh,fourth_quintile,2003,50000.0,31900.0,81900.0,800.0,8200.0,74500.0
elderly_headed_hh,fourth_quintile,2004,51400.0,33000.0,84300.0,900.0,8800.0,76500.0
elderly_headed_hh,fourth_quintile,2005,53600.0,33300.0,86900.0,1000.0,9500.0,78500.0
elderly_headed_hh,fourth_quintile,2006,53700.0,34700.0,88300.0,1000.0,9800.0,79600.0
elderly_headed_hh,fourth_quintile,2007,55600.0,35300.0,90900.0,1300.0,9800.0,82500.0
elderly_headed_hh,fourth_quintile,2008,53800.0,34800.0,88600.0,900.0,7600.0,81900.0
elderly_headed_hh,fourth_quintile,2009,47600.0,39100.0,86700.0,1100.0,6900.0,80900.0
elderly_headed_hh,fourth_quintile,2010,49200.0,37600.0,86800.0,1100.0,7400.0,80500.0
elderly_headed_hh,fourth_quintile,2011,51400.0,36200.0,87600.0,1000.0,7900.0,80700.0
elderly_headed_hh,fourth_quintile,2012,50700.0,37500.0,88200.0,800.0,7900.0,81100.0
elderly_headed_hh,fourth_quintile,2013,52900.0,37300.0,90100.0,900.0,8900.0,82200.0
elderly_headed_hh,fourth_quintile,2014,54300.0,37100.0,91400.0,1000.0,9300.0,83100.0
elderly_headed_hh,fourth_quintile,2015,56300.0,38500.0,94800.0,1100.0,9700.0,86100.0
elderly_headed_hh,fourth_quintile,2016,56200.0,38800.0,95000.0,1000.0,9600.0,86400.0
elderly_headed_hh,highest_quintile,1979,143600.0,17100.0,160600.0,200.0,45300.0,115500.0
elderly_headed_hh,highest_quintile,1980,133300.0,17700.0,151000.0,100.0,40200.0,110900.0
elderly_headed_hh,highest_quintile,1981,129200.0,18700.0,147900.0,100.0,36700.0,111400.0
elderly_headed_hh,highest_quintile,1982,126600.0,20800.0,147400.0,100.0,31700.0,115900.0
elderly_headed_hh,highest_quintile,1983,127200.0,21700.0,148800.0,100.0,30900.0,118100.0
elderly_headed_hh,highest_quintile,1984,140200.0,22500.0,162700.0,100.0,36000.0,126700.0
elderly_headed_hh,highest_quintile,1985,147600.0,23000.0,170600.0,100.0,37000.0,133700.0
elderly_headed_hh,highest_quintile,1986,171800.0,23400.0,195200.0,100.0,41200.0,154100.0
elderly_headed_hh,highest_quintile,1987,154700.0,22300.0,177100.0,100.0,42000.0,135100.0
elderly_headed_hh,highest_quintile,1988,167000.0,23200.0,190200.0,100.0,45000.0,145300.0
elderly_headed_hh,highest_quintile,1989,161100.0,23200.0,184200.0,100.0,42200.0,142100.0
elderly_headed_hh,highest_quintile,1990,152800.0,24000.0,176800.0,100.0,39500.0,137400.0
elderly_headed_hh,highest_quintile,1991,140200.0,25000.0,165200.0,100.0,35400.0,130000.0
elderly_headed_hh,highest_quintile,1992,148300.0,25600.0,173900.0,200.0,38500.0,135600.0
elderly_headed_hh,highest_quintile,1993,145700.0,27900.0,173500.0,200.0,39900.0,133800.0
elderly_headed_hh,highest_quintile,1994,152300.0,29700.0,182000.0,300.0,43800.0,138400.0
elderly_headed_hh,highest_quintile,1995,154300.0,28800.0,183100.0,300.0,45400.0,138000.0
elderly_headed_hh,highest_quintile,1996,171000.0,29900.0,200900.0,400.0,51000.0,150400.0
elderly_headed_hh,highest_quintile,1997,181300.0,30900.0,212200.0,300.0,52700.0,159900.0
elderly_headed_hh,highest_quintile,1998,195400.0,30200.0,225600.0,500.0,54500.0,171700.0
elderly_headed_hh,highest_quintile,1999,213800.0,29000.0,242800.0,500.0,60100.0,183100.0
elderly_headed_hh,highest_quintile,2000,213000.0,30700.0,243800.0,500.0,59100.0,185200.0
elderly_headed_hh,highest_quintile,2001,194500.0,31800.0,226300.0,400.0,51500.0,175300.0
elderly_headed_hh,highest_quintile,2002,187700.0,32500.0,220200.0,500.0,49100.0,171600.0
elderly_headed_hh,highest_quintile,2003,197700.0,33100.0,230900.0,600.0,50000.0,181500.0
elderly_headed_hh,highest_quintile,2004,224800.0,33000.0,257800.0,700.0,57900.0,200600.0
elderly_headed_hh,highest_quintile,2005,236900.0,33600.0,270500.0,600.0,62300.0,208800.0
elderly_headed_hh,highest_quintile,2006,240500.0,34900.0,275400.0,800.0,63200.0,212900.0
elderly_headed_hh,highest_quintile,2007,256900.0,35500.0,292400.0,900.0,63900.0,229400.0
elderly_headed_hh,highest_quintile,2008,220800.0,36200.0,257000.0,700.0,51200.0,206500.0
elderly_headed_hh,highest_quintile,2009,188500.0,40100.0,228500.0,800.0,43200.0,186100.0
elderly_headed_hh,highest_quintile,2010,198000.0,37300.0,235300.0,800.0,46900.0,189200.0
elderly_headed_hh,highest_quintile,2011,210600.0,35400.0,246000.0,500.0,50200.0,196300.0
elderly_headed_hh,highest_quintile,2012,232100.0,35700.0,267800.0,600.0,56300.0,212100.0
elderly_headed_hh,highest_quintile,2013,211600.0,35900.0,247500.0,500.0,56500.0,191600.0
elderly_headed_hh,highest_quintile,2014,228500.0,36500.0,265000.0,700.0,62100.0,203600.0
elderly_headed_hh,highest_quintile,2015,238600.0,36400.0,275000.0,700.0,64600.0,211100.0
elderly_headed_hh,highest_quintile,2016,235900.0,36800.0,272700.0,800.0,63400.0,210000.0
elderly_headed_hh,percentiles_81_90,1979,68100.0,17600.0,85700.0,200.0,16200.0,69600.0
elderly_headed_hh,percentiles_81_90,1980,66000.0,18400.0,84300.0,200.0,15100.0,69400.0
elderly_headed_hh,percentiles_81_90,1981,63900.0,19000.0,82900.0,100.0,14200.0,68800.0
elderly_headed_hh,percentiles_81_90,1982,61500.0,21100.0,82600.0,200.0,12100.0,70700.0
elderly_headed_hh,percentiles_81_90,1983,61900.0,22300.0,84200.0,100.0,12100.0,72200.0
elderly_headed_hh,percentiles_81_90,1984,67100.0,22600.0,89800.0,100.0,13800.0,76100.0
elderly_headed_hh,percentiles_81_90,1985,66600.0,23400.0,90000.0,100.0,13400.0,76800.0
elderly_headed_hh,percentiles_81_90,1986,70000.0,24300.0,94300.0,100.0,14000.0,80500.0
elderly_headed_hh,percentiles_81_90,1987,72500.0,22900.0,95400.0,200.0,15900.0,79700.0
elderly_headed_hh,percentiles_81_90,1988,74200.0,23800.0,98000.0,200.0,16400.0,81800.0
elderly_headed_hh,percentiles_81_90,1989,74500.0,23900.0,98400.0,100.0,16400.0,82100.0
elderly_headed_hh,percentiles_81_90,1990,72300.0,24500.0,96800.0,100.0,15700.0,81200.0
elderly_headed_hh,percentiles_81_90,1991,69100.0,25400.0,94600.0,200.0,14500.0,80300.0
elderly_headed_hh,percentiles_81_90,1992,71700.0,26000.0,97800.0,200.0,15300.0,82600.0
elderly_headed_hh,percentiles_81_90,1993,70000.0,27900.0,97900.0,300.0,15100.0,83100.0
elderly_headed_hh,percentiles_81_90,1994,72000.0,29100.0,101200.0,300.0,16400.0,85000.0
elderly_headed_hh,percentiles_81_90,1995,74500.0,28600.0,103000.0,400.0,17800.0,85600.0
elderly_headed_hh,percentiles_81_90,1996,75400.0,29800.0,105200.0,400.0,18000.0,87600.0
elderly_headed_hh,percentiles_81_90,1997,77100.0,31200.0,108300.0,400.0,18400.0,90300.0
elderly_headed_hh,percentiles_81_90,1998,83000.0,30500.0,113600.0,600.0,19700.0,94500.0
elderly_headed_hh,percentiles_81_90,1999,88500.0,28700.0,117100.0,500.0,21100.0,96500.0
elderly_headed_hh,percentiles_81_90,2000,88000.0,30200.0,118200.0,600.0,20800.0,97900.0
elderly_headed_hh,percentiles_81_90,2001,87300.0,31500.0,118700.0,400.0,19100.0,100000.0
elderly_headed_hh,percentiles_81_90,2002,84800.0,31800.0,116500.0,700.0,17800.0,99400.0
elderly_headed_hh,percentiles_81_90,2003,86200.0,32700.0,118900.0,800.0,17000.0,102600.0
elderly_headed_hh,percentiles_81_90,2004,89700.0,33100.0,122800.0,800.0,18200.0,105300.0
elderly_headed_hh,percentiles_81_90,2005,92500.0,33800.0,126300.0,600.0,19300.0,107600.0
elderly_headed_hh,percentiles_81_90,2006,94100.0,34900.0,129000.0,800.0,20100.0,109700.0
elderly_headed_hh,percentiles_81_90,2007,94900.0,35800.0,130800.0,1000.0,19300.0,112400.0
elderly_headed_hh,percentiles_81_90,2008,91200.0,36500.0,127700.0,600.0,16000.0,112300.0
elderly_headed_hh,percentiles_81_90,2009,85800.0,40100.0,125900.0,900.0,15400.0,111500.0
elderly_headed_hh,percentiles_81_90,2010,88500.0,38500.0,127000.0,1000.0,16200.0,111800.0
elderly_headed_hh,percentiles_81_90,2011,90000.0,36600.0,126500.0,600.0,16500.0,110600.0
elderly_headed_hh,percentiles_81_90,2012,92100.0,37100.0,129100.0,700.0,17400.0,112500.0
elderly_headed_hh,percentiles_81_90,2013,95100.0,36800.0,132000.0,500.0,19100.0,113400.0
elderly_headed_hh,percentiles_81_90,2014,97100.0,37200.0,134300.0,800.0,19900.0,115200.0
elderly_headed_hh,percentiles_81_90,2015,102800.0,37100.0,139900.0,800.0,21100.0,119600.0
elderly_headed_hh,percentiles_81_90,2016,104100.0,37800.0,142000.0,1000.0,21200.0,121700.0
elderly_headed_hh,percentiles_91_95,1979,91300.0,17100.0,108500.0,100.0,23500.0,85100.0
elderly_headed_hh,percentiles_91_95,1980,88100.0,17900.0,106000.0,100.0,22600.0,83500.0
elderly_headed_hh,percentiles_91_95,1981,88800.0,20000.0,108800.0,100.0,21600.0,87300.0
elderly_headed_hh,percentiles_91_95,1982,85000.0,21500.0,106600.0,100.0,18500.0,88200.0
elderly_headed_hh,percentiles_91_95,1983,86800.0,21500.0,108300.0,100.0,18500.0,89900.0
elderly_headed_hh,percentiles_91_95,1984,94900.0,22500.0,117400.0,100.0,21900.0,95600.0
elderly_headed_hh,percentiles_91_95,1985,93700.0,23900.0,117500.0,100.0,21900.0,95700.0
elderly_headed_hh,percentiles_91_95,1986,97600.0,23600.0,121200.0,100.0,22200.0,99200.0
elderly_headed_hh,percentiles_91_95,1987,102000.0,22000.0,124000.0,100.0,25400.0,98700.0
elderly_headed_hh,percentiles_91_95,1988,103800.0,23100.0,126900.0,100.0,25400.0,101600.0
elderly_headed_hh,percentiles_91_95,1989,104000.0,23400.0,127400.0,100.0,25300.0,102200.0
elderly_headed_hh,percentiles_91_95,1990,101900.0,24600.0,126500.0,100.0,24400.0,102200.0
elderly_headed_hh,percentiles_91_95,1991,101300.0,25200.0,126600.0,100.0,23800.0,102800.0
elderly_headed_hh,percentiles_91_95,1992,102400.0,26100.0,128400.0,200.0,24700.0,104000.0
elderly_headed_hh,percentiles_91_95,1993,101200.0,28200.0,129400.0,100.0,24600.0,105000.0
elderly_headed_hh,percentiles_91_95,1994,102600.0,29300.0,131900.0,300.0,26800.0,105300.0
elderly_headed_hh,percentiles_91_95,1995,105300.0,28600.0,133900.0,300.0,28200.0,106000.0
elderly_headed_hh,percentiles_91_95,1996,111000.0,30100.0,141100.0,500.0,29500.0,112100.0
elderly_headed_hh,percentiles_91_95,1997,116000.0,30400.0,146400.0,300.0,30300.0,116400.0
elderly_headed_hh,percentiles_91_95,1998,122500.0,29700.0,152200.0,600.0,31500.0,121300.0
elderly_headed_hh,percentiles_91_95,1999,127700.0,29500.0,157200.0,400.0,33100.0,124600.0
elderly_headed_hh,percentiles_91_95,2000,132500.0,30200.0,162600.0,400.0,33900.0,129200.0
elderly_headed_hh,percentiles_91_95,2001,125900.0,33000.0,158900.0,500.0,30100.0,129300.0
elderly_headed_hh,percentiles_91_95,2002,122900.0,33900.0,156800.0,300.0,28300.0,128700.0
elderly_headed_hh,percentiles_91_95,2003,126000.0,33900.0,160000.0,500.0,27900.0,132600.0
elderly_headed_hh,percentiles_91_95,2004,131000.0,33600.0,164600.0,500.0,30000.0,135100.0
elderly_headed_hh,percentiles_91_95,2005,137900.0,33400.0,171400.0,600.0,31800.0,140200.0
elderly_headed_hh,percentiles_91_95,2006,142000.0,34900.0,176900.0,800.0,33200.0,144400.0
elderly_headed_hh,percentiles_91_95,2007,144000.0,36200.0,180200.0,800.0,32600.0,148400.0
elderly_headed_hh,percentiles_91_95,2008,137600.0,37500.0,175100.0,700.0,28200.0,147600.0
elderly_headed_hh,percentiles_91_95,2009,129800.0,41700.0,171600.0,600.0,25700.0,146500.0
elderly_headed_hh,percentiles_91_95,2010,135100.0,36900.0,172000.0,600.0,27600.0,145000.0
elderly_headed_hh,percentiles_91_95,2011,140100.0,35000.0,175100.0,400.0,28900.0,146700.0
elderly_headed_hh,percentiles_91_95,2012,142400.0,36200.0,178600.0,500.0,30100.0,149000.0
elderly_headed_hh,percentiles_91_95,2013,145800.0,35600.0,181500.0,600.0,33100.0,148900.0
elderly_headed_hh,percentiles_91_95,2014,147600.0,37600.0,185200.0,700.0,33400.0,152600.0
elderly_headed_hh,percentiles_91_95,2015,154700.0,36900.0,191700.0,700.0,35400.0,156900.0
elderly_headed_hh,percentiles_91_95,2016,157600.0,36900.0,194600.0,700.0,36000.0,159300.0
elderly_headed_hh,percentiles_96_99,1979,140300.0,16700.0,157000.0,100.0,41500.0,115700.0
elderly_headed_hh,percentiles_96_99,1980,136100.0,17300.0,153300.0,100.0,39200.0,114100.0
elderly_headed_hh,percentiles_96_99,1981,136200.0,17600.0,153800.0,100.0,38600.0,115300.0
elderly_headed_hh,percentiles_96_99,1982,133100.0,20400.0,153400.0,0.0,33800.0,119700.0
elderly_headed_hh,percentiles_96_99,1983,136800.0,21200.0,158100.0,100.0,33300.0,124900.0
elderly_headed_hh,percentiles_96_99,1984,145500.0,22600.0,168100.0,100.0,38300.0,129800.0
elderly_headed_hh,percentiles_96_99,1985,152300.0,22200.0,174500.0,100.0,38900.0,135700.0
elderly_headed_hh,percentiles_96_99,1986,165100.0,22000.0,187100.0,100.0,39800.0,147400.0
elderly_headed_hh,percentiles_96_99,1987,166500.0,22100.0,188600.0,100.0,46300.0,142400.0
elderly_headed_hh,percentiles_96_99,1988,168200.0,22200.0,190400.0,100.0,45800.0,144700.0
elderly_headed_hh,percentiles_96_99,1989,174600.0,22000.0,196600.0,100.0,46900.0,149800.0
elderly_headed_hh,percentiles_96_99,1990,166400.0,22500.0,188800.0,200.0,43900.0,145200.0
elderly_headed_hh,percentiles_96_99,1991,162800.0,23500.0,186400.0,100.0,41900.0,144600.0
elderly_headed_hh,percentiles_96_99,1992,168600.0,23900.0,192500.0,200.0,43500.0,149200.0
elderly_headed_hh,percentiles_96_99,1993,165400.0,27300.0,192700.0,0.0,44900.0,147900.0
elderly_headed_hh,percentiles_96_99,1994,166900.0,31400.0,198300.0,400.0,46700.0,152000.0
elderly_headed_hh,percentiles_96_99,1995,178700.0,30200.0,208900.0,300.0,51700.0,157500.0
elderly_headed_hh,percentiles_96_99,1996,186100.0,31100.0,217200.0,300.0,54400.0,163200.0
elderly_headed_hh,percentiles_96_99,1997,201400.0,31400.0,232800.0,300.0,58000.0,175000.0
elderly_headed_hh,percentiles_96_99,1998,212800.0,31300.0,244100.0,300.0,58900.0,185500.0
elderly_headed_hh,percentiles_96_99,1999,228300.0,29300.0,257600.0,400.0,63500.0,194400.0
elderly_headed_hh,percentiles_96_99,2000,233400.0,31900.0,265300.0,500.0,64600.0,201300.0
elderly_headed_hh,percentiles_96_99,2001,220200.0,31700.0,251800.0,500.0,57500.0,194700.0
elderly_headed_hh,percentiles_96_99,2002,208400.0,33000.0,241300.0,500.0,53500.0,188300.0
elderly_headed_hh,percentiles_96_99,2003,215500.0,33500.0,249000.0,600.0,54000.0,195600.0
elderly_headed_hh,percentiles_96_99,2004,231600.0,32500.0,264100.0,600.0,58500.0,206300.0
elderly_headed_hh,percentiles_96_99,2005,249600.0,33500.0,283200.0,600.0,66100.0,217600.0
elderly_headed_hh,percentiles_96_99,2006,257500.0,34900.0,292400.0,600.0,68200.0,224800.0
elderly_headed_hh,percentiles_96_99,2007,266500.0,34800.0,301400.0,900.0,67400.0,234900.0
elderly_headed_hh,percentiles_96_99,2008,242900.0,35100.0,278000.0,700.0,57600.0,221200.0
elderly_headed_hh,percentiles_96_99,2009,221400.0,39000.0,260400.0,600.0,50700.0,210300.0
elderly_headed_hh,percentiles_96_99,2010,237100.0,35500.0,272600.0,600.0,57200.0,216000.0
elderly_headed_hh,percentiles_96_99,2011,241700.0,34000.0,275700.0,400.0,57400.0,218700.0
elderly_headed_hh,percentiles_96_99,2012,253600.0,32900.0,286500.0,300.0,61800.0,225000.0
elderly_headed_hh,percentiles_96_99,2013,259000.0,34400.0,293400.0,500.0,67400.0,226500.0
elderly_headed_hh,percentiles_96_99,2014,265100.0,35100.0,300300.0,400.0,70000.0,230600.0
elderly_headed_hh,percentiles_96_99,2015,276900.0,35000.0,311900.0,600.0,72700.0,239800.0
elderly_headed_hh,percentiles_96_99,2016,280200.0,35400.0,315600.0,500.0,73600.0,242500.0
elderly_headed_hh,top_1_percent,1979,522000.0,15800.0,537900.0,100.0,200600.0,337400.0
elderly_headed_hh,top_1_percent,1980,483800.0,16300.0,500000.0,0.0,178200.0,321900.0
elderly_headed_hh,top_1_percent,1981,480500.0,17500.0,498000.0,100.0,161800.0,336300.0
elderly_headed_hh,top_1_percent,1982,488100.0,18700.0,506800.0,100.0,141500.0,365400.0
elderly_headed_hh,top_1_percent,1983,558100.0,20100.0,578200.0,0.0,157800.0,420400.0
elderly_headed_hh,top_1_percent,1984,595500.0,21200.0,616600.0,100.0,173700.0,443000.0
elderly_headed_hh,top_1_percent,1985,675100.0,21000.0,696100.0,0.0,188100.0,508000.0
elderly_headed_hh,top_1_percent,1986,810800.0,22300.0,833100.0,0.0,208800.0,624400.0
elderly_headed_hh,top_1_percent,1987,683000.0,20200.0,703200.0,0.0,207600.0,495700.0
elderly_headed_hh,top_1_percent,1988,881700.0,23800.0,905500.0,100.0,264500.0,641200.0
elderly_headed_hh,top_1_percent,1989,786400.0,22100.0,808500.0,100.0,226700.0,581900.0
elderly_headed_hh,top_1_percent,1990,767900.0,24600.0,792500.0,100.0,220700.0,571900.0
elderly_headed_hh,top_1_percent,1991,660400.0,26400.0,686800.0,100.0,189400.0,497500.0
elderly_headed_hh,top_1_percent,1992,759500.0,26900.0,786400.0,300.0,227700.0,559000.0
elderly_headed_hh,top_1_percent,1993,729000.0,28200.0,757300.0,0.0,238600.0,518700.0
elderly_headed_hh,top_1_percent,1994,756600.0,28700.0,785300.0,200.0,257400.0,528100.0
elderly_headed_hh,top_1_percent,1995,817300.0,26500.0,843800.0,200.0,282900.0,561100.0
elderly_headed_hh,top_1_percent,1996,956400.0,26000.0,982400.0,400.0,330200.0,652600.0
elderly_headed_hh,top_1_percent,1997,1104400.0,28800.0,1133200.0,200.0,364200.0,769100.0
elderly_headed_hh,top_1_percent,1998,1211200.0,26100.0,1237300.0,500.0,374400.0,863400.0
elderly_headed_hh,top_1_percent,1999,1325500.0,28000.0,1353500.0,100.0,410600.0,943100.0
elderly_headed_hh,top_1_percent,2000,1398100.0,32700.0,1430700.0,700.0,425900.0,1005500.0
elderly_headed_hh,top_1_percent,2001,1218500.0,30300.0,1248800.0,400.0,369300.0,879900.0
elderly_headed_hh,top_1_percent,2002,1130000.0,31200.0,1161200.0,400.0,346400.0,815100.0
elderly_headed_hh,top_1_percent,2003,1209200.0,32400.0,1241600.0,300.0,356700.0,885100.0
elderly_headed_hh,top_1_percent,2004,1432100.0,31600.0,1463700.0,600.0,417500.0,1046700.0
elderly_headed_hh,top_1_percent,2005,1673900.0,33600.0,1707400.0,500.0,494000.0,1213900.0
elderly_headed_hh,top_1_percent,2006,1675600.0,34200.0,1709800.0,900.0,490000.0,1220700.0
elderly_headed_hh,top_1_percent,2007,1974900.0,32400.0,2007300.0,400.0,533700.0,1474000.0
elderly_headed_hh,top_1_percent,2008,1569300.0,32800.0,1602100.0,700.0,418600.0,1184200.0
elderly_headed_hh,top_1_percent,2009,1254000.0,36600.0,1290700.0,500.0,344100.0,947100.0
elderly_headed_hh,top_1_percent,2010,1351500.0,34400.0,1385900.0,900.0,379900.0,1007000.0
elderly_headed_hh,top_1_percent,2011,1524000.0,31800.0,1555800.0,800.0,429100.0,1127500.0
elderly_headed_hh,top_1_percent,2012,1872100.0,31500.0,1903600.0,300.0,519300.0,1384700.0
elderly_headed_hh,top_1_percent,2013,1442900.0,32600.0,1475600.0,600.0,476400.0,999700.0
elderly_headed_hh,top_1_percent,2014,1634500.0,31000.0,1665500.0,600.0,540800.0,1125400.0
elderly_headed_hh,top_1_percent,2015,1690200.0,32500.0,1722700.0,700.0,553800.0,1169600.0
elderly_headed_hh,top_1_percent,2016,1696900.0,31400.0,1728300.0,500.0,557300.0,1171500.0
nonelderly_childless_hh,all_quintiles,1979,64500.0,1900.0,66400.0,600.0,16400.0,50700.0
nonelderly_childless_hh,all_quintiles,1980,62700.0,2100.0,64800.0,700.0,16000.0,49500.0
nonelderly_childless_hh,all_quintiles,1981,62600.0,2100.0,64800.0,700.0,16200.0,49300.0
nonelderly_childless_hh,all_quintiles,1982,63200.0,2300.0,65500.0,700.0,15200.0,51000.0
nonelderly_childless_hh,all_quintiles,1983,63400.0,2200.0,65600.0,800.0,14900.0,51500.0
nonelderly_childless_hh,all_quintiles,1984,66000.0,2100.0,68100.0,800.0,15400.0,53500.0
nonelderly_childless_hh,all_quintiles,1985,68400.0,2000.0,70400.0,800.0,16200.0,54900.0
nonelderly_childless_hh,all_quintiles,1986,72700.0,2100.0,74800.0,800.0,17300.0,58300.0
nonelderly_childless_hh,all_quintiles,1987,72200.0,2000.0,74200.0,800.0,17800.0,57200.0
nonelderly_childless_hh,all_quintiles,1988,76400.0,2000.0,78400.0,800.0,18900.0,60400.0
nonelderly_childless_hh,all_quintiles,1989,75600.0,2000.0,77600.0,900.0,18500.0,60000.0
nonelderly_childless_hh,all_quintiles,1990,76200.0,2200.0,78400.0,1000.0,18800.0,60600.0
nonelderly_childless_hh,all_quintiles,1991,73800.0,2400.0,76200.0,1100.0,18300.0,58900.0
nonelderly_childless_hh,all_quintiles,1992,75900.0,2600.0,78500.0,1200.0,18900.0,60900.0
nonelderly_childless_hh,all_quintiles,1993,75300.0,2600.0,77900.0,1300.0,19100.0,60100.0
nonelderly_childless_hh,all_quintiles,1994,76100.0,2400.0,78500.0,1400.0,19600.0,60300.0
nonelderly_childless_hh,all_quintiles,1995,77400.0,2400.0,79800.0,1500.0,20000.0,61300.0
nonelderly_childless_hh,all_quintiles,1996,80400.0,2500.0,82900.0,1500.0,20900.0,63500.0
nonelderly_childless_hh,all_quintiles,1997,83500.0,2500.0,86000.0,1600.0,21900.0,65700.0
nonelderly_childless_hh,all_quintiles,1998,87000.0,2500.0,89500.0,1700.0,22500.0,68800.0
nonelderly_childless_hh,all_quintiles,1999,90800.0,2500.0,93300.0,1800.0,23600.0,71400.0
nonelderly_childless_hh,all_quintiles,2000,92900.0,2600.0,95500.0,1900.0,24100.0,73300.0
nonelderly_childless_hh,all_quintiles,2001,88000.0,2800.0,90900.0,2100.0,21700.0,71200.0
nonelderly_childless_hh,all_quintiles,2002,82800.0,3200.0,86000.0,2200.0,19800.0,68400.0
nonelderly_childless_hh,all_quintiles,2003,84400.0,3200.0,87600.0,2300.0,19500.0,70400.0
nonelderly_childless_hh,all_quintiles,2004,87700.0,3200.0,90900.0,2500.0,20400.0,73000.0
nonelderly_childless_hh,all_quintiles,2005,93000.0,3300.0,96300.0,2500.0,22100.0,76700.0
nonelderly_childless_hh,all_quintiles,2006,95000.0,3400.0,98400.0,2500.0,22500.0,78300.0
nonelderly_childless_hh,all_quintiles,2007,95200.0,3500.0,98600.0,2500.0,22000.0,79100.0
nonelderly_childless_hh,all_quintiles,2008,89400.0,3600.0,93100.0,2600.0,19300.0,76400.0
nonelderly_childless_hh,all_quintiles,2009,83700.0,4600.0,88300.0,3000.0,17800.0,73400.0
nonelderly_childless_hh,all_quintiles,2010,82300.0,4900.0,87100.0,3100.0,17900.0,72300.0
nonelderly_childless_hh,all_quintiles,2011,83300.0,4500.0,87800.0,3200.0,17800.0,73100.0
nonelderly_childless_hh,all_quintiles,2012,87000.0,4300.0,91300.0,3300.0,19000.0,75500.0
nonelderly_childless_hh,all_quintiles,2013,85900.0,4000.0,89900.0,3300.0,20400.0,72800.0
nonelderly_childless_hh,all_quintiles,2014,89300.0,3900.0,93200.0,3800.0,21500.0,75500.0
nonelderly_childless_hh,all_quintiles,2015,91000.0,3600.0,94700.0,4100.0,21700.0,77100.0
nonelderly_childless_hh,all_quintiles,2016,92200.0,3700.0,95900.0,4200.0,22000.0,78100.0
nonelderly_childless_hh,lowest_quintile,1979,9700.0,2500.0,12100.0,3000.0,1500.0,13600.0
nonelderly_childless_hh,lowest_quintile,1980,8900.0,2700.0,11600.0,3200.0,1300.0,13500.0
nonelderly_childless_hh,lowest_quintile,1981,8900.0,2600.0,11500.0,3400.0,1400.0,13500.0
nonelderly_childless_hh,lowest_quintile,1982,8900.0,2600.0,11500.0,3300.0,1300.0,13400.0
nonelderly_childless_hh,lowest_quintile,1983,8600.0,2100.0,10700.0,3600.0,1400.0,12900.0
nonelderly_childless_hh,lowest_quintile,1984,9500.0,2100.0,11600.0,3300.0,1500.0,13300.0
nonelderly_childless_hh,lowest_quintile,1985,9500.0,2400.0,11800.0,3500.0,1700.0,13700.0
nonelderly_childless_hh,lowest_quintile,1986,9700.0,2000.0,11700.0,3500.0,1600.0,13600.0
nonelderly_childless_hh,lowest_quintile,1987,9700.0,2200.0,11800.0,3700.0,1700.0,13800.0
nonelderly_childless_hh,lowest_quintile,1988,9600.0,2400.0,12000.0,4100.0,1700.0,14400.0
nonelderly_childless_hh,lowest_quintile,1989,10300.0,2200.0,12400.0,4300.0,1700.0,15000.0
nonelderly_childless_hh,lowest_quintile,1990,10600.0,2300.0,12900.0,4200.0,1900.0,15200.0
nonelderly_childless_hh,lowest_quintile,1991,10700.0,2300.0,12900.0,4900.0,1900.0,15900.0
nonelderly_childless_hh,lowest_quintile,1992,10500.0,2300.0,12800.0,5300.0,1900.0,16300.0
nonelderly_childless_hh,lowest_quintile,1993,9800.0,2400.0,12300.0,5500.0,1700.0,16100.0
nonelderly_childless_hh,lowest_quintile,1994,9900.0,2500.0,12400.0,6000.0,1600.0,16800.0
nonelderly_childless_hh,lowest_quintile,1995,10400.0,2600.0,13000.0,5900.0,1700.0,17200.0
nonelderly_childless_hh,lowest_quintile,1996,9800.0,2700.0,12500.0,6100.0,1500.0,17100.0
nonelderly_childless_hh,lowest_quintile,1997,10100.0,2900.0,13000.0,6200.0,1600.0,17600.0
