household_type,income_group,year,federal_taxes,individual_income_tax,payroll_taxes,corporate_income_tax,excise_taxes
elderly_headed_hh,percentiles_81_90,1985,20500.0,12000.0,3700.0,3900.0,900.0
elderly_headed_hh,percentiles_81_90,1986,20300.0,11200.0,4300.0,4000.0,900.0
elderly_headed_hh,percentiles_81_90,1987,22400.0,11800.0,3800.0,5800.0,1000.0
elderly_headed_hh,percentiles_81_90,1988,23100.0,11900.0,4500.0,5700.0,1000.0
elderly_headed_hh,percentiles_81_90,1989,22800.0,12400.0,3800.0,5700.0,900.0
elderly_headed_hh,percentiles_81_90,1990,22400.0,12100.0,4000.0,5400.0,900.0
elderly_headed_hh,percentiles_81_90,1991,22000.0,12100.0,4000.0,4900.0,1100.0
elderly_headed_hh,percentiles_81_90,1992,22600.0,11700.0,4100.0,5700.0,1100.0
elderly_headed_hh,percentiles_81_90,1993,23000.0,11200.0,4200.0,6500.0,1100.0
elderly_headed_hh,percentiles_81_90,1994,24800.0,12700.0,4100.0,6800.0,1200.0
elderly_headed_hh,percentiles_81_90,1995,25700.0,13200.0,4000.0,7400.0,1200.0
elderly_headed_hh,percentiles_81_90,1996,26900.0,13900.0,4400.0,7600.0,1000.0
elderly_headed_hh,percentiles_81_90,1997,27200.0,14400.0,4100.0,7500.0,1100.0
elderly_headed_hh,percentiles_81_90,1998,27400.0,15400.0,4400.0,6400.0,1200.0
elderly_headed_hh,percentiles_81_90,1999,28800.0,16200.0,4700.0,6600.0,1300.0
elderly_headed_hh,percentiles_81_90,2000,28700.0,16800.0,4500.0,6200.0,1200.0
elderly_headed_hh,percentiles_81_90,2001,27600.0,16300.0,5800.0,4500.0,1000.0
elderly_headed_hh,percentiles_81_90,2002,25600.0,15400.0,5200.0,4000.0,1100.0
elderly_headed_hh,percentiles_81_90,2003,25200.0,13300.0,5700.0,5000.0,1100.0
elderly_headed_hh,percentiles_81_90,2004,26400.0,13500.0,5700.0,6000.0,1200.0
elderly_headed_hh,percentiles_81_90,2005,27400.0,13600.0,5300.0,7300.0,1100.0
elderly_headed_hh,percentiles_81_90,2006,28400.0,14400.0,5300.0,7600.0,1000.0
elderly_headed_hh,percentiles_81_90,2007,27900.0,15100.0,5300.0,6500.0,1000.0
elderly_headed_hh,percentiles_81_90,2008,23900.0,13400.0,5800.0,3900.0,900.0
elderly_headed_hh,percentiles_81_90,2009,23600.0,13300.0,6400.0,3100.0,800.0
elderly_headed_hh,percentiles_81_90,2010,24000.0,13600.0,5800.0,3800.0,800.0
elderly_headed_hh,percentiles_81_90,2011,24200.0,14500.0,5100.0,3700.0,900.0
elderly_headed_hh,percentiles_81_90,2012,25500.0,15300.0,5700.0,3600.0,900.0
elderly_headed_hh,percentiles_81_90,2013,27700.0,15200.0,6900.0,4700.0,1000.0
elderly_headed_hh,percentiles_81_90,2014,28200.0,15300.0,6800.0,5100.0,1000.0
elderly_headed_hh,percentiles_81_90,2015,29600.0,16600.0,7500.0,4500.0,1000.0
elderly_headed_hh,percentiles_81_90,2016,29900.0,16600.0,7800.0,4500.0,1000.0
elderly_headed_hh,percentiles_91_95,1979,29300.0,13900.0,4100.0,10300.0,1100.0
elderly_headed_hh,percentiles_91_95,1980,28500.0,15300.0,3900.0,8400.0,900.0
elderly_headed_hh,percentiles_91_95,1981,27400.0,16400.0,3600.0,6500.0,800.0
elderly_headed_hh,percentiles_91_95,1982,24400.0,15900.0,4100.0,3700.0,800.0
elderly_headed_hh,percentiles_91_95,1983,23900.0,14200.0,3800.0,5000.0,900.0
elderly_headed_hh,percentiles_91_95,1984,28200.0,16900.0,4400.0,5900.0,1000.0
elderly_headed_hh,percentiles_91_95,1985,28500.0,17600.0,4600.0,5300.0,1000.0
elderly_headed_hh,percentiles_91_95,1986,27800.0,16700.0,4000.0,5800.0,1200.0
elderly_headed_hh,percentiles_91_95,1987,32500.0,18100.0,4700.0,8500.0,1200.0
elderly_headed_hh,percentiles_91_95,1988,31900.0,17900.0,5000.0,7900.0,1200.0
elderly_headed_hh,percentiles_91_95,1989,32200.0,18200.0,4700.0,8200.0,1100.0
elderly_headed_hh,percentiles_91_95,1990,31300.0,17600.0,4900.0,7700.0,1000.0
elderly_headed_hh,percentiles_91_95,1991,30200.0,17400.0,4900.0,6800.0,1200.0
elderly_headed_hh,percentiles_91_95,1992,30800.0,16900.0,4500.0,8200.0,1200.0
elderly_headed_hh,percentiles_91_95,1993,32800.0,17300.0,4900.0,9300.0,1300.0
elderly_headed_hh,percentiles_91_95,1994,34400.0,18500.0,4500.0,10100.0,1300.0
elderly_headed_hh,percentiles_91_95,1995,37000.0,19400.0,5300.0,11100.0,1200.0
elderly_headed_hh,percentiles_91_95,1996,37500.0,20500.0,5500.0,10300.0,1200.0
elderly_headed_hh,percentiles_91_95,1997,38800.0,21900.0,5100.0,10600.0,1300.0
elderly_headed_hh,percentiles_91_95,1998,38800.0,22100.0,5800.0,9600.0,1400.0
elderly_headed_hh,percentiles_91_95,1999,40200.0,23600.0,5500.0,9500.0,1600.0
elderly_headed_hh,percentiles_91_95,2000,41400.0,25400.0,5200.0,9400.0,1300.0
elderly_headed_hh,percentiles_91_95,2001,37500.0,23500.0,5700.0,7200.0,1200.0
elderly_headed_hh,percentiles_91_95,2002,36600.0,22500.0,5800.0,7100.0,1200.0
elderly_headed_hh,percentiles_91_95,2003,36200.0,19500.0,7800.0,7600.0,1300.0
elderly_headed_hh,percentiles_91_95,2004,38500.0,20300.0,7500.0,9200.0,1500.0
elderly_headed_hh,percentiles_91_95,2005,40300.0,20500.0,7400.0,11000.0,1400.0
elderly_headed_hh,percentiles_91_95,2006,41800.0,21300.0,7000.0,12400.0,1200.0
elderly_headed_hh,percentiles_91_95,2007,40400.0,22200.0,6900.0,10200.0,1100.0
elderly_headed_hh,percentiles_91_95,2008,36900.0,21700.0,8400.0,5700.0,1000.0
elderly_headed_hh,percentiles_91_95,2009,34800.0,20100.0,9000.0,4800.0,1000.0
elderly_headed_hh,percentiles_91_95,2010,36500.0,21400.0,8300.0,5800.0,1000.0
elderly_headed_hh,percentiles_91_95,2011,36500.0,22400.0,7600.0,5500.0,1000.0
elderly_headed_hh,percentiles_91_95,2012,38200.0,22900.0,7700.0,6300.0,1200.0
elderly_headed_hh,percentiles_91_95,2013,41500.0,23300.0,8800.0,8200.0,1200.0
elderly_headed_hh,percentiles_91_95,2014,42300.0,23800.0,8800.0,8500.0,1300.0
elderly_headed_hh,percentiles_91_95,2015,44100.0,25100.0,9400.0,8300.0,1300.0
elderly_headed_hh,percentiles_91_95,2016,45100.0,25800.0,9700.0,8300.0,1200.0
elderly_headed_hh,percentiles_96_99,1979,47100.0,24000.0,3300.0,18300.0,1400.0
elderly_headed_hh,percentiles_96_99,1980,44700.0,26100.0,3200.0,14300.0,1100.0
elderly_headed_hh,percentiles_96_99,1981,43900.0,28400.0,3500.0,10900.0,1000.0
elderly_headed_hh,percentiles_96_99,1982,39100.0,28100.0,3700.0,6400.0,1000.0
elderly_headed_hh,percentiles_96_99,1983,38800.0,25300.0,3700.0,8500.0,1200.0
elderly_headed_hh,percentiles_96_99,1984,44900.0,29600.0,4000.0,10200.0,1200.0
elderly_headed_hh,percentiles_96_99,1985,44700.0,29400.0,4500.0,9500.0,1200.0
elderly_headed_hh,percentiles_96_99,1986,46300.0,29800.0,4900.0,10000.0,1600.0
elderly_headed_hh,percentiles_96_99,1987,53000.0,31500.0,4800.0,15000.0,1700.0
elderly_headed_hh,percentiles_96_99,1988,52100.0,31000.0,4600.0,15000.0,1600.0
elderly_headed_hh,percentiles_96_99,1989,52800.0,32300.0,4600.0,14600.0,1300.0
elderly_headed_hh,percentiles_96_99,1990,50200.0,30700.0,5400.0,12900.0,1300.0
elderly_headed_hh,percentiles_96_99,1991,47900.0,28500.0,5300.0,12700.0,1400.0
elderly_headed_hh,percentiles_96_99,1992,51700.0,29000.0,6300.0,14800.0,1500.0
elderly_headed_hh,percentiles_96_99,1993,53100.0,28100.0,5900.0,17300.0,1800.0
elderly_headed_hh,percentiles_96_99,1994,56300.0,30200.0,6500.0,18000.0,1600.0
elderly_headed_hh,percentiles_96_99,1995,61700.0,33900.0,6400.0,19800.0,1600.0
elderly_headed_hh,percentiles_96_99,1996,64100.0,36500.0,6200.0,19800.0,1600.0
elderly_headed_hh,percentiles_96_99,1997,68000.0,39500.0,6300.0,20500.0,1700.0
elderly_headed_hh,percentiles_96_99,1998,68600.0,41300.0,6300.0,19100.0,1900.0
elderly_headed_hh,percentiles_96_99,1999,72300.0,44700.0,6200.0,19200.0,2200.0
elderly_headed_hh,percentiles_96_99,2000,75300.0,48300.0,7000.0,18200.0,1900.0
elderly_headed_hh,percentiles_96_99,2001,66700.0,43700.0,7600.0,13800.0,1600.0
elderly_headed_hh,percentiles_96_99,2002,63100.0,41000.0,7800.0,12800.0,1500.0
elderly_headed_hh,percentiles_96_99,2003,64200.0,36700.0,8600.0,17300.0,1700.0
elderly_headed_hh,percentiles_96_99,2004,67800.0,37100.0,8400.0,20300.0,2000.0
elderly_headed_hh,percentiles_96_99,2005,76600.0,41000.0,8500.0,25300.0,1900.0
elderly_headed_hh,percentiles_96_99,2006,79700.0,42800.0,8400.0,26800.0,1700.0
elderly_headed_hh,percentiles_96_99,2007,78600.0,46200.0,8500.0,22300.0,1600.0
elderly_headed_hh,percentiles_96_99,2008,68600.0,43800.0,10300.0,13100.0,1400.0
elderly_headed_hh,percentiles_96_99,2009,61900.0,38000.0,11800.0,10800.0,1300.0
elderly_headed_hh,percentiles_96_99,2010,66800.0,41300.0,11100.0,13100.0,1300.0
elderly_headed_hh,percentiles_96_99,2011,66800.0,42500.0,10100.0,12900.0,1300.0
elderly_headed_hh,percentiles_96_99,2012,72200.0,45900.0,10500.0,14200.0,1500.0
elderly_headed_hh,percentiles_96_99,2013,77800.0,46000.0,12100.0,18200.0,1500.0
elderly_headed_hh,percentiles_96_99,2014,81000.0,48500.0,11400.0,19500.0,1600.0
elderly_headed_hh,percentiles_96_99,2015,84200.0,51500.0,12600.0,18400.0,1600.0
elderly_headed_hh,percentiles_96_99,2016,84500.0,51800.0,13000.0,18200.0,1500.0
elderly_headed_hh,top_1_percent,1979,215600.0,127200.0,2700.0,82500.0,3200.0
elderly_headed_hh,top_1_percent,1980,189100.0,123400.0,2700.0,60600.0,2400.0
elderly_headed_hh,top_1_percent,1981,174400.0,121800.0,3600.0,47100.0,2000.0
elderly_headed_hh,top_1_percent,1982,152900.0,117000.0,4300.0,29500.0,2100.0
elderly_headed_hh,top_1_percent,1983,169600.0,121100.0,4700.0,41100.0,2700.0
elderly_headed_hh,top_1_percent,1984,185800.0,130800.0,4700.0,48000.0,2300.0
elderly_headed_hh,top_1_percent,1985,198800.0,143900.0,5500.0,46800.0,2600.0
elderly_headed_hh,top_1_percent,1986,222600.0,163100.0,5100.0,50300.0,4100.0
elderly_headed_hh,top_1_percent,1987,221500.0,143300.0,5100.0,69600.0,3500.0
elderly_headed_hh,top_1_percent,1988,279800.0,185800.0,5700.0,84300.0,4100.0
elderly_headed_hh,top_1_percent,1989,240700.0,157600.0,5500.0,74900.0,2700.0
elderly_headed_hh,top_1_percent,1990,234700.0,155000.0,6000.0,71000.0,2700.0
elderly_headed_hh,top_1_percent,1991,200600.0,129700.0,6900.0,61000.0,3000.0
elderly_headed_hh,top_1_percent,1992,252700.0,160500.0,8100.0,80600.0,3500.0
elderly_headed_hh,top_1_percent,1993,260300.0,159000.0,7600.0,90400.0,3400.0
elderly_headed_hh,top_1_percent,1994,279600.0,166100.0,9800.0,100600.0,3200.0
elderly_headed_hh,top_1_percent,1995,311700.0,187300.0,10300.0,110700.0,3400.0
elderly_headed_hh,top_1_percent,1996,352700.0,220700.0,10600.0,117600.0,3700.0
elderly_headed_hh,top_1_percent,1997,393900.0,253400.0,11200.0,125400.0,3900.0
elderly_headed_hh,top_1_percent,1998,394300.0,259700.0,11400.0,118900.0,4200.0
elderly_headed_hh,top_1_percent,1999,435100.0,295300.0,13500.0,121200.0,5200.0
elderly_headed_hh,top_1_percent,2000,456800.0,318900.0,13500.0,120000.0,4400.0
elderly_headed_hh,top_1_percent,2001,395300.0,280100.0,13300.0,98300.0,3600.0
elderly_headed_hh,top_1_percent,2002,375600.0,257100.0,13300.0,100900.0,4300.0
elderly_headed_hh,top_1_percent,2003,385600.0,228600.0,13300.0,139700.0,4000.0
elderly_headed_hh,top_1_percent,2004,449400.0,257700.0,13400.0,172500.0,5700.0
elderly_headed_hh,top_1_percent,2005,525000.0,293500.0,14000.0,212500.0,5000.0
elderly_headed_hh,top_1_percent,2006,520400.0,290000.0,13800.0,211700.0,5000.0
elderly_headed_hh,top_1_percent,2007,565700.0,346300.0,15300.0,200200.0,3800.0
elderly_headed_hh,top_1_percent,2008,445600.0,295800.0,17400.0,128800.0,3600.0
elderly_headed_hh,top_1_percent,2009,380300.0,252500.0,18600.0,106500.0,2700.0
elderly_headed_hh,top_1_percent,2010,410700.0,256700.0,18000.0,133000.0,3000.0
elderly_headed_hh,top_1_percent,2011,454500.0,289100.0,18200.0,143700.0,3400.0
elderly_headed_hh,top_1_percent,2012,548400.0,345400.0,17700.0,181100.0,4100.0
elderly_headed_hh,top_1_percent,2013,508500.0,326500.0,21000.0,157400.0,3600.0
elderly_headed_hh,top_1_percent,2014,575800.0,377900.0,20900.0,173200.0,3800.0
elderly_headed_hh,top_1_percent,2015,584000.0,390700.0,23800.0,165900.0,3600.0
elderly_headed_hh,top_1_percent,2016,587800.0,385000.0,24600.0,173800.0,4400.0
nonelderly_childless_hh,all_quintiles,1979,16400.0,8600.0,5100.0,2100.0,700.0
nonelderly_childless_hh,all_quintiles,1980,16000.0,8800.0,5000.0,1600.0,600.0
nonelderly_childless_hh,all_quintiles,1981,16200.0,9000.0,5400.0,1300.0,500.0
nonelderly_childless_hh,all_quintiles,1982,15200.0,8300.0,5600.0,800.0,500.0
nonelderly_childless_hh,all_quintiles,1983,14900.0,7600.0,5600.0,1000.0,600.0
nonelderly_childless_hh,all_quintiles,1984,15400.0,7600.0,5900.0,1200.0,600.0
nonelderly_childless_hh,all_quintiles,1985,16200.0,8100.0,6300.0,1200.0,600.0
nonelderly_childless_hh,all_quintiles,1986,17300.0,8700.0,6600.0,1300.0,700.0
nonelderly_childless_hh,all_quintiles,1987,17800.0,8700.0,6800.0,1600.0,700.0
nonelderly_childless_hh,all_quintiles,1988,18900.0,9300.0,7200.0,1700.0,700.0
nonelderly_childless_hh,all_quintiles,1989,18500.0,9100.0,7200.0,1600.0,700.0
nonelderly_childless_hh,all_quintiles,1990,18800.0,9200.0,7400.0,1600.0,700.0
nonelderly_childless_hh,all_quintiles,1991,18300.0,8800.0,7400.0,1400.0,700.0
nonelderly_childless_hh,all_quintiles,1992,18900.0,9200.0,7500.0,1500.0,700.0
nonelderly_childless_hh,all_quintiles,1993,19100.0,9100.0,7400.0,1800.0,800.0
nonelderly_childless_hh,all_quintiles,1994,19600.0,9200.0,7600.0,1900.0,800.0
nonelderly_childless_hh,all_quintiles,1995,20000.0,9400.0,7700.0,2000.0,800.0
nonelderly_childless_hh,all_quintiles,1996,20900.0,10200.0,7900.0,2100.0,800.0
nonelderly_childless_hh,all_quintiles,1997,21900.0,10900.0,8000.0,2200.0,800.0
nonelderly_childless_hh,all_quintiles,1998,22500.0,11300.0,8300.0,2100.0,800.0
nonelderly_childless_hh,all_quintiles,1999,23600.0,12100.0,8600.0,2100.0,800.0
nonelderly_childless_hh,all_quintiles,2000,24100.0,12600.0,8700.0,2100.0,800.0
nonelderly_childless_hh,all_quintiles,2001,21700.0,10800.0,8800.0,1400.0,800.0
nonelderly_childless_hh,all_quintiles,2002,19800.0,9500.0,8400.0,1200.0,700.0
nonelderly_childless_hh,all_quintiles,2003,19500.0,8700.0,8500.0,1600.0,700.0
nonelderly_childless_hh,all_quintiles,2004,20400.0,9200.0,8500.0,2100.0,700.0
nonelderly_childless_hh,all_quintiles,2005,22100.0,10000.0,8500.0,2900.0,700.0
nonelderly_childless_hh,all_quintiles,2006,22500.0,10100.0,8700.0,3000.0,700.0
nonelderly_childless_hh,all_quintiles,2007,22000.0,10100.0,8900.0,2400.0,600.0
nonelderly_childless_hh,all_quintiles,2008,19300.0,8500.0,8700.0,1500.0,600.0
nonelderly_childless_hh,all_quintiles,2009,17800.0,7600.0,8500.0,1100.0,600.0
nonelderly_childless_hh,all_quintiles,2010,17900.0,7700.0,8200.0,1400.0,600.0
nonelderly_childless_hh,all_quintiles,2011,17800.0,8400.0,7300.0,1500.0,600.0
nonelderly_childless_hh,all_quintiles,2012,19000.0,9300.0,7400.0,1800.0,700.0
nonelderly_childless_hh,all_quintiles,2013,20400.0,9200.0,8600.0,1800.0,700.0
nonelderly_childless_hh,all_quintiles,2014,21500.0,9900.0,8800.0,2000.0,800.0
nonelderly_childless_hh,all_quintiles,2015,21700.0,9900.0,9100.0,1900.0,800.0
nonelderly_childless_hh,all_quintiles,2016,22000.0,10100.0,9200.0,1900.0,700.0
nonelderly_childless_hh,lowest_quintile,1979,1200.0,0.0,600.0,200.0,300.0
nonelderly_childless_hh,lowest_quintile,1980,1000.0,0.0,600.0,100.0,200.0
nonelderly_childless_hh,lowest_quintile,1981,1000.0,0.0,600.0,100.0,200.0
nonelderly_childless_hh,lowest_quintile,1982,900.0,0.0,600.0,100.0,200.0
nonelderly_childless_hh,lowest_quintile,1983,1000.0,0.0,600.0,100.0,300.0
nonelderly_childless_hh,lowest_quintile,1984,1100.0,100.0,600.0,200.0,300.0
nonelderly_childless_hh,lowest_quintile,1985,1200.0,0.0,700.0,100.0,300.0
nonelderly_childless_hh,lowest_quintile,1986,1200.0,0.0,700.0,100.0,300.0
nonelderly_childless_hh,lowest_quintile,1987,1300.0,-0.0,700.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,1988,1300.0,-0.0,800.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,1989,1400.0,-0.0,900.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,1990,1500.0,-0.0,1000.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,1991,1400.0,-100.0,900.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,1992,1500.0,-100.0,900.0,100.0,500.0
nonelderly_childless_hh,lowest_quintile,1993,1300.0,-100.0,800.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,1994,1200.0,-300.0,800.0,100.0,500.0
nonelderly_childless_hh,lowest_quintile,1995,1200.0,-300.0,900.0,200.0,400.0
nonelderly_childless_hh,lowest_quintile,1996,1100.0,-300.0,800.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,1997,1100.0,-200.0,800.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,1998,1200.0,-200.0,900.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,1999,1300.0,-300.0,1000.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,2000,1300.0,-300.0,1000.0,100.0,500.0
nonelderly_childless_hh,lowest_quintile,2001,1200.0,-300.0,1000.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,2002,1000.0,-300.0,800.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,2003,1100.0,-300.0,800.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,2004,1000.0,-300.0,800.0,100.0,300.0
nonelderly_childless_hh,lowest_quintile,2005,1200.0,-300.0,900.0,200.0,400.0
nonelderly_childless_hh,lowest_quintile,2006,1300.0,-400.0,1000.0,200.0,500.0
nonelderly_childless_hh,lowest_quintile,2007,1300.0,-400.0,1200.0,200.0,400.0
nonelderly_childless_hh,lowest_quintile,2008,800.0,-900.0,1100.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,2009,700.0,-800.0,900.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,2010,700.0,-800.0,900.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,2011,800.0,-600.0,800.0,100.0,500.0
nonelderly_childless_hh,lowest_quintile,2012,800.0,-500.0,700.0,100.0,400.0
nonelderly_childless_hh,lowest_quintile,2013,1000.0,-600.0,1000.0,100.0,500.0
nonelderly_childless_hh,lowest_quintile,2014,800.0,-700.0,900.0,100.0,500.0
nonelderly_childless_hh,lowest_quintile,2015,700.0,-800.0,1000.0,100.0,500.0
nonelderly_childless_hh,lowest_quintile,2016,600.0,-900.0,1000.0,100.0,400.0
nonelderly_childless_hh,second_quintile,1979,4700.0,1300.0,2500.0,500.0,400.0
nonelderly_childless_hh,second_quintile,1980,4500.0,1300.0,2300.0,400.0,400.0
nonelderly_childless_hh,second_quintile,1981,4600.0,1400.0,2500.0,300.0,300.0
nonelderly_childless_hh,second_quintile,1982,4200.0,1200.0,2500.0,200.0,300.0
nonelderly_childless_hh,second_quintile,1983,4000.0,1000.0,2300.0,300.0,400.0
nonelderly_childless_hh,second_quintile,1984,4500.0,1200.0,2500.0,400.0,400.0
nonelderly_childless_hh,second_quintile,1985,4700.0,1200.0,2700.0,300.0,400.0
nonelderly_childless_hh,second_quintile,1986,4600.0,1100.0,2700.0,300.0,400.0
nonelderly_childless_hh,second_quintile,1987,4500.0,900.0,2700.0,400.0,500.0
nonelderly_childless_hh,second_quintile,1988,4800.0,1000.0,2900.0,400.0,500.0
nonelderly_childless_hh,second_quintile,1989,4800.0,1000.0,3000.0,400.0,400.0
nonelderly_childless_hh,second_quintile,1990,5100.0,1100.0,3200.0,400.0,500.0
nonelderly_childless_hh,second_quintile,1991,4700.0,900.0,3000.0,300.0,500.0
nonelderly_childless_hh,second_quintile,1992,4600.0,800.0,2900.0,300.0,500.0
nonelderly_childless_hh,second_quintile,1993,4600.0,800.0,2900.0,400.0,500.0
nonelderly_childless_hh,second_quintile,1994,4500.0,600.0,2900.0,400.0,600.0
nonelderly_childless_hh,second_quintile,1995,4900.0,800.0,3100.0,500.0,600.0
nonelderly_childless_hh,second_quintile,1996,4900.0,700.0,3200.0,400.0,500.0
nonelderly_childless_hh,second_quintile,1997,5100.0,800.0,3300.0,500.0,500.0
nonelderly_childless_hh,second_quintile,1998,5200.0,800.0,3500.0,400.0,500.0
nonelderly_childless_hh,second_quintile,1999,5400.0,800.0,3600.0,400.0,600.0
nonelderly_childless_hh,second_quintile,2000,5600.0,900.0,3700.0,400.0,500.0
nonelderly_childless_hh,second_quintile,2001,4800.0,400.0,3600.0,300.0,600.0
nonelderly_childless_hh,second_quintile,2002,4400.0,200.0,3400.0,200.0,600.0
nonelderly_childless_hh,second_quintile,2003,4200.0,-0.0,3300.0,300.0,500.0
nonelderly_childless_hh,second_quintile,2004,4400.0,0.0,3400.0,400.0,500.0
nonelderly_childless_hh,second_quintile,2005,4700.0,200.0,3500.0,500.0,500.0
nonelderly_childless_hh,second_quintile,2006,4700.0,100.0,3600.0,500.0,500.0
nonelderly_childless_hh,second_quintile,2007,4900.0,300.0,3700.0,500.0,400.0
nonelderly_childless_hh,second_quintile,2008,3600.0,-700.0,3600.0,300.0,400.0
nonelderly_childless_hh,second_quintile,2009,3100.0,-900.0,3300.0,200.0,400.0
nonelderly_childless_hh,second_quintile,2010,3200.0,-800.0,3300.0,300.0,500.0
nonelderly_childless_hh,second_quintile,2011,3300.0,-400.0,3000.0,300.0,500.0
nonelderly_childless_hh,second_quintile,2012,3300.0,-300.0,2900.0,300.0,500.0
nonelderly_childless_hh,second_quintile,2013,3900.0,-300.0,3400.0,400.0,500.0
nonelderly_childless_hh,second_quintile,2014,3900.0,-500.0,3500.0,400.0,500.0
nonelderly_childless_hh,second_quintile,2015,4000.0,-500.0,3600.0,400.0,500.0
nonelderly_childless_hh,second_quintile,2016,4000.0,-500.0,3700.0,400.0,500.0
nonelderly_childless_hh,middle_quintile,1979,9000.0,3500.0,4100.0,800.0,600.0
nonelderly_childless_hh,middle_quintile,1980,8800.0,3700.0,3900.0,700.0,500.0
nonelderly_childless_hh,middle_quintile,1981,9100.0,3900.0,4200.0,600.0,400.0
nonelderly_childless_hh,middle_quintile,1982,8400.0,3400.0,4200.0,300.0,400.0
nonelderly_childless_hh,middle_quintile,1983,8200.0,3100.0,4100.0,400.0,500.0
nonelderly_childless_hh,middle_quintile,1984,8800.0,3200.0,4500.0,600.0,500.0
nonelderly_childless_hh,middle_quintile,1985,9000.0,3300.0,4700.0,500.0,500.0
nonelderly_childless_hh,middle_quintile,1986,9300.0,3400.0,4900.0,500.0,500.0
nonelderly_childless_hh,middle_quintile,1987,9200.0,3100.0,4900.0,600.0,600.0
nonelderly_childless_hh,middle_quintile,1988,9400.0,3100.0,5100.0,700.0,600.0
nonelderly_childless_hh,middle_quintile,1989,9400.0,3200.0,5100.0,600.0,500.0
nonelderly_childless_hh,middle_quintile,1990,9600.0,3300.0,5200.0,600.0,500.0
nonelderly_childless_hh,middle_quintile,1991,9300.0,3100.0,5100.0,500.0,600.0
nonelderly_childless_hh,middle_quintile,1992,9400.0,3000.0,5200.0,600.0,600.0
nonelderly_childless_hh,middle_quintile,1993,9300.0,3000.0,5100.0,600.0,600.0
nonelderly_childless_hh,middle_quintile,1994,9400.0,2900.0,5100.0,700.0,700.0
nonelderly_childless_hh,middle_quintile,1995,9900.0,3100.0,5400.0,700.0,700.0
nonelderly_childless_hh,middle_quintile,1996,10000.0,3100.0,5500.0,800.0,600.0
nonelderly_childless_hh,middle_quintile,1997,10300.0,3300.0,5700.0,700.0,600.0
nonelderly_childless_hh,middle_quintile,1998,10500.0,3300.0,5900.0,700.0,600.0
nonelderly_childless_hh,middle_quintile,1999,10900.0,3400.0,6100.0,700.0,700.0
nonelderly_childless_hh,middle_quintile,2000,11000.0,3500.0,6100.0,700.0,600.0
nonelderly_childless_hh,middle_quintile,2001,10000.0,2800.0,6100.0,500.0,600.0
nonelderly_childless_hh,middle_quintile,2002,9500.0,2500.0,6000.0,400.0,700.0
nonelderly_childless_hh,middle_quintile,2003,9300.0,2200.0,5900.0,500.0,600.0
nonelderly_childless_hh,middle_quintile,2004,9600.0,2200.0,6000.0,700.0,600.0
nonelderly_childless_hh,middle_quintile,2005,9900.0,2400.0,6100.0,800.0,600.0
nonelderly_childless_hh,middle_quintile,2006,10100.0,2400.0,6100.0,900.0,600.0
nonelderly_childless_hh,middle_quintile,2007,10500.0,2600.0,6500.0,800.0,500.0
nonelderly_childless_hh,middle_quintile,2008,8500.0,1300.0,6200.0,500.0,500.0
nonelderly_childless_hh,middle_quintile,2009,7900.0,1100.0,6000.0,400.0,500.0
nonelderly_childless_hh,middle_quintile,2010,8100.0,1200.0,5800.0,500.0,500.0
nonelderly_childless_hh,middle_quintile,2011,7900.0,1800.0,5000.0,500.0,500.0
nonelderly_childless_hh,middle_quintile,2012,8100.0,1900.0,5100.0,500.0,600.0
nonelderly_childless_hh,middle_quintile,2013,9200.0,2000.0,6000.0,600.0,600.0
nonelderly_childless_hh,middle_quintile,2014,9500.0,2000.0,6200.0,700.0,600.0
nonelderly_childless_hh,middle_quintile,2015,9700.0,2000.0,6400.0,600.0,600.0
nonelderly_childless_hh,middle_quintile,2016,9900.0,2100.0,6500.0,600.0,600.0
nonelderly_childless_hh,fourth_quintile,1979,14700.0,6800.0,6000.0,1200.0,600.0
nonelderly_childless_hh,fourth_quintile,1980,14600.0,7100.0,5900.0,1000.0,500.0
nonelderly_childless_hh,fourth_quintile,1981,15200.0,7400.0,6400.0,800.0,500.0
nonelderly_childless_hh,fourth_quintile,1982,14100.0,6800.0,6300.0,500.0,500.0
nonelderly_childless_hh,fourth_quintile,1983,13800.0,6100.0,6400.0,700.0,600.0
nonelderly_childless_hh,fourth_quintile,1984,14500.0,6200.0,6800.0,800.0,700.0
nonelderly_childless_hh,fourth_quintile,1985,14900.0,6300.0,7200.0,700.0,600.0
