household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
elderly_headed_hh,middle_quintile,1991,17300.0,22100.0,39400.0,2100.0,2700.0,38900.0
elderly_headed_hh,middle_quintile,1992,15700.0,23200.0,38900.0,2700.0,2500.0,39100.0
elderly_headed_hh,middle_quintile,1993,15400.0,23900.0,39200.0,2900.0,2600.0,39600.0
elderly_headed_hh,middle_quintile,1994,15500.0,23800.0,39200.0,2900.0,2700.0,39500.0
elderly_headed_hh,middle_quintile,1995,16700.0,24200.0,41000.0,3100.0,3000.0,41100.0
elderly_headed_hh,middle_quintile,1996,16400.0,24600.0,41000.0,3000.0,2800.0,41200.0
elderly_headed_hh,middle_quintile,1997,16900.0,25100.0,42000.0,3100.0,2900.0,42200.0
elderly_headed_hh,middle_quintile,1998,19000.0,25600.0,44600.0,3100.0,3200.0,44500.0
elderly_headed_hh,middle_quintile,1999,21700.0,25200.0,47000.0,3000.0,3700.0,46300.0
elderly_headed_hh,middle_quintile,2000,22200.0,24600.0,46800.0,3100.0,3500.0,46500.0
elderly_headed_hh,middle_quintile,2001,21100.0,25700.0,46800.0,3500.0,3100.0,47300.0
elderly_headed_hh,middle_quintile,2002,19200.0,26500.0,45700.0,3700.0,2700.0,46800.0
elderly_headed_hh,middle_quintile,2003,19200.0,27300.0,46500.0,4200.0,2700.0,48000.0
elderly_headed_hh,middle_quintile,2004,20200.0,27600.0,47800.0,4400.0,2800.0,49400.0
elderly_headed_hh,middle_quintile,2005,21000.0,28400.0,49400.0,4100.0,3200.0,50300.0
elderly_headed_hh,middle_quintile,2006,20100.0,29600.0,49700.0,4100.0,3100.0,50700.0
elderly_headed_hh,middle_quintile,2007,22900.0,29100.0,52000.0,3700.0,3300.0,52400.0
elderly_headed_hh,middle_quintile,2008,20900.0,30100.0,51000.0,4100.0,2100.0,53000.0
elderly_headed_hh,middle_quintile,2009,19100.0,31600.0,50700.0,4200.0,2300.0,52600.0
elderly_headed_hh,middle_quintile,2010,18600.0,31400.0,50000.0,4500.0,2400.0,52200.0
elderly_headed_hh,middle_quintile,2011,19300.0,31000.0,50200.0,4400.0,2500.0,52200.0
elderly_headed_hh,middle_quintile,2012,19500.0,31500.0,51000.0,4100.0,2600.0,52600.0
elderly_headed_hh,middle_quintile,2013,20700.0,30600.0,51300.0,4000.0,3000.0,52300.0
elderly_headed_hh,middle_quintile,2014,21400.0,31100.0,52400.0,4300.0,3100.0,53600.0
elderly_headed_hh,middle_quintile,2015,23600.0,31800.0,55400.0,4500.0,3400.0,56500.0
elderly_headed_hh,middle_quintile,2016,22600.0,33000.0,55600.0,4200.0,3200.0,56600.0
elderly_headed_hh,fourth_quintile,1979,38500.0,18500.0,57000.0,300.0,7800.0,49500.0
elderly_headed_hh,fourth_quintile,1980,35300.0,19100.0,54400.0,400.0,6700.0,48100.0
elderly_headed_hh,fourth_quintile,1981,33500.0,20100.0,53600.0,300.0,5900.0,48000.0
elderly_headed_hh,fourth_quintile,1982,31900.0,21300.0,53300.0,300.0,4900.0,48600.0
elderly_headed_hh,fourth_quintile,1983,31500.0,22300.0,53800.0,400.0,5100.0,49100.0
elderly_headed_hh,fourth_quintile,1984,35700.0,21900.0,57600.0,300.0,6000.0,52000.0
elderly_headed_hh,fourth_quintile,1985,34700.0,22800.0,57500.0,300.0,5600.0,52200.0
elderly_headed_hh,fourth_quintile,1986,35900.0,23600.0,59500.0,400.0,5800.0,54000.0
elderly_headed_hh,fourth_quintile,1987,37900.0,23300.0,61200.0,400.0,6700.0,54900.0
elderly_headed_hh,fourth_quintile,1988,37600.0,23600.0,61200.0,500.0,6700.0,55000.0
elderly_headed_hh,fourth_quintile,1989,38600.0,23600.0,62200.0,300.0,6900.0,55700.0
elderly_headed_hh,fourth_quintile,1990,37400.0,24500.0,61900.0,500.0,6500.0,55800.0
elderly_headed_hh,fourth_quintile,1991,35300.0,25300.0,60600.0,600.0,6000.0,55200.0
elderly_headed_hh,fourth_quintile,1992,35200.0,26400.0,61600.0,700.0,6100.0,56100.0
elderly_headed_hh,fourth_quintile,1993,33900.0,27900.0,61900.0,1000.0,6000.0,56900.0
elderly_headed_hh,fourth_quintile,1994,35200.0,27500.0,62700.0,900.0,6400.0,57200.0
elderly_headed_hh,fourth_quintile,1995,36200.0,27900.0,64000.0,1100.0,6700.0,58400.0
elderly_headed_hh,fourth_quintile,1996,36400.0,29000.0,65400.0,1200.0,6800.0,59700.0
elderly_headed_hh,fourth_quintile,1997,37300.0,29300.0,66500.0,1100.0,6800.0,60800.0
elderly_headed_hh,fourth_quintile,1998,40700.0,29200.0,69900.0,1100.0,7500.0,63600.0
elderly_headed_hh,fourth_quintile,1999,43900.0,28600.0,72400.0,1100.0,8300.0,65200.0
elderly_headed_hh,fourth_quintile,2000,44700.0,29000.0,73700.0,1300.0,8400.0,66600.0
elderly_headed_hh,fourth_quintile,2001,42900.0,30000.0,72900.0,1400.0,7200.0,67100.0
elderly_headed_hh,fourth_quintile,2002,39300.0,31500.0,70800.0,2000.0,6100.0,66700.0
elderly_headed_hh,fourth_quintile,2003,41200.0,31800.0,73000.0,2200.0,6400.0,68800.0
elderly_headed_hh,fourth_quintile,2004,42600.0,32600.0,75200.0,2300.0,6900.0,70600.0
elderly_headed_hh,fourth_quintile,2005,44900.0,33200.0,78100.0,2300.0,7700.0,72700.0
elderly_headed_hh,fourth_quintile,2006,45100.0,34400.0,79500.0,2000.0,7900.0,73600.0
elderly_headed_hh,fourth_quintile,2007,47000.0,34700.0,81700.0,2300.0,7900.0,76100.0
elderly_headed_hh,fourth_quintile,2008,45700.0,34400.0,80100.0,2200.0,6100.0,76100.0
elderly_headed_hh,fourth_quintile,2009,40700.0,37400.0,78100.0,2700.0,5700.0,75100.0
elderly_headed_hh,fourth_quintile,2010,40800.0,37100.0,77900.0,2700.0,5900.0,74700.0
elderly_headed_hh,fourth_quintile,2011,43700.0,36000.0,79800.0,2200.0,6500.0,75600.0
elderly_headed_hh,fourth_quintile,2012,42800.0,37400.0,80200.0,2300.0,6500.0,75900.0
elderly_headed_hh,fourth_quintile,2013,44500.0,36700.0,81200.0,2200.0,7300.0,76100.0
elderly_headed_hh,fourth_quintile,2014,46200.0,36800.0,83000.0,2100.0,7800.0,77300.0
elderly_headed_hh,fourth_quintile,2015,48100.0,38000.0,86100.0,2200.0,8100.0,80300.0
elderly_headed_hh,fourth_quintile,2016,48400.0,38500.0,86900.0,2500.0,8000.0,81300.0
elderly_headed_hh,highest_quintile,1979,130600.0,18100.0,148600.0,200.0,40200.0,108600.0
elderly_headed_hh,highest_quintile,1980,118400.0,18800.0,137200.0,200.0,34800.0,102600.0
elderly_headed_hh,highest_quintile,1981,111800.0,19800.0,131700.0,200.0,30700.0,101200.0
elderly_headed_hh,highest_quintile,1982,108500.0,21700.0,130300.0,200.0,26200.0,104200.0
elderly_headed_hh,highest_quintile,1983,109600.0,22600.0,132200.0,200.0,25800.0,106500.0
elderly_headed_hh,highest_quintile,1984,121500.0,23500.0,145000.0,100.0,30300.0,114800.0
elderly_headed_hh,highest_quintile,1985,125900.0,24100.0,149900.0,200.0,30600.0,119500.0
elderly_headed_hh,highest_quintile,1986,144400.0,24600.0,169000.0,200.0,33700.0,135500.0
elderly_headed_hh,highest_quintile,1987,135100.0,23400.0,158500.0,200.0,35700.0,123000.0
elderly_headed_hh,highest_quintile,1988,145100.0,24200.0,169300.0,200.0,38100.0,131500.0
elderly_headed_hh,highest_quintile,1989,139300.0,24200.0,163500.0,200.0,35500.0,128200.0
elderly_headed_hh,highest_quintile,1990,130500.0,25200.0,155700.0,200.0,32700.0,123200.0
elderly_headed_hh,highest_quintile,1991,120200.0,26400.0,146600.0,200.0,29300.0,117500.0
elderly_headed_hh,highest_quintile,1992,126500.0,27000.0,153500.0,300.0,31800.0,122100.0
elderly_headed_hh,highest_quintile,1993,125000.0,28900.0,153900.0,400.0,33100.0,121200.0
elderly_headed_hh,highest_quintile,1994,131200.0,30500.0,161800.0,500.0,36600.0,125600.0
elderly_headed_hh,highest_quintile,1995,133600.0,30200.0,163800.0,500.0,38100.0,126200.0
elderly_headed_hh,highest_quintile,1996,146500.0,31300.0,177800.0,500.0,42300.0,136000.0
elderly_headed_hh,highest_quintile,1997,155400.0,32100.0,187500.0,600.0,43900.0,144100.0
elderly_headed_hh,highest_quintile,1998,168800.0,31700.0,200500.0,800.0,46000.0,155300.0
elderly_headed_hh,highest_quintile,1999,187600.0,30100.0,217700.0,700.0,51700.0,166700.0
elderly_headed_hh,highest_quintile,2000,186800.0,31900.0,218700.0,900.0,50600.0,169000.0
elderly_headed_hh,highest_quintile,2001,166200.0,33000.0,199200.0,800.0,42700.0,157300.0
elderly_headed_hh,highest_quintile,2002,159800.0,34100.0,193900.0,1100.0,40400.0,154500.0
elderly_headed_hh,highest_quintile,2003,171700.0,34100.0,205900.0,1100.0,42300.0,164800.0
elderly_headed_hh,highest_quintile,2004,194700.0,34700.0,229400.0,1200.0,48900.0,181700.0
elderly_headed_hh,highest_quintile,2005,209000.0,35000.0,244000.0,1100.0,53800.0,191300.0
elderly_headed_hh,highest_quintile,2006,212700.0,36500.0,249300.0,1200.0,54800.0,195700.0
elderly_headed_hh,highest_quintile,2007,225800.0,37300.0,263000.0,1600.0,55100.0,209500.0
elderly_headed_hh,highest_quintile,2008,193000.0,37800.0,230700.0,1200.0,43600.0,188400.0
elderly_headed_hh,highest_quintile,2009,161600.0,42400.0,204100.0,1400.0,36000.0,169500.0
elderly_headed_hh,highest_quintile,2010,171900.0,39200.0,211100.0,1500.0,39600.0,173000.0
elderly_headed_hh,highest_quintile,2011,185900.0,37400.0,223300.0,1100.0,43200.0,181100.0
elderly_headed_hh,highest_quintile,2012,205100.0,37700.0,242800.0,1000.0,48700.0,195100.0
elderly_headed_hh,highest_quintile,2013,185100.0,38200.0,223300.0,900.0,48000.0,176200.0
elderly_headed_hh,highest_quintile,2014,201500.0,38500.0,240000.0,1100.0,53300.0,187700.0
elderly_headed_hh,highest_quintile,2015,208800.0,38800.0,247600.0,1200.0,55000.0,193900.0
elderly_headed_hh,highest_quintile,2016,208800.0,39000.0,247800.0,1200.0,54800.0,194300.0
elderly_headed_hh,percentiles_81_90,1979,61300.0,18400.0,79700.0,200.0,14200.0,65700.0
elderly_headed_hh,percentiles_81_90,1980,56800.0,19000.0,75800.0,300.0,12600.0,63500.0
elderly_headed_hh,percentiles_81_90,1981,54200.0,20200.0,74300.0,300.0,11300.0,63300.0
elderly_headed_hh,percentiles_81_90,1982,52300.0,22300.0,74600.0,200.0,9800.0,65000.0
elderly_headed_hh,percentiles_81_90,1983,52900.0,22700.0,75600.0,300.0,9900.0,66000.0
elderly_headed_hh,percentiles_81_90,1984,57700.0,23500.0,81100.0,100.0,11400.0,69900.0
elderly_headed_hh,percentiles_81_90,1985,56900.0,24300.0,81200.0,200.0,10900.0,70500.0
elderly_headed_hh,percentiles_81_90,1986,59300.0,25500.0,84700.0,200.0,11300.0,73700.0
elderly_headed_hh,percentiles_81_90,1987,63000.0,23500.0,86500.0,200.0,13100.0,73500.0
elderly_headed_hh,percentiles_81_90,1988,64800.0,23900.0,88700.0,200.0,13800.0,75100.0
elderly_headed_hh,percentiles_81_90,1989,64200.0,24300.0,88500.0,300.0,13400.0,75300.0
elderly_headed_hh,percentiles_81_90,1990,61300.0,25200.0,86500.0,200.0,12600.0,74100.0
elderly_headed_hh,percentiles_81_90,1991,58800.0,26600.0,85400.0,200.0,11600.0,74000.0
elderly_headed_hh,percentiles_81_90,1992,61100.0,27500.0,88600.0,400.0,12500.0,76500.0
elderly_headed_hh,percentiles_81_90,1993,59200.0,28500.0,87700.0,500.0,12100.0,76100.0
elderly_headed_hh,percentiles_81_90,1994,61600.0,29000.0,90600.0,600.0,13700.0,77500.0
elderly_headed_hh,percentiles_81_90,1995,64300.0,29300.0,93600.0,500.0,14600.0,79500.0
elderly_headed_hh,percentiles_81_90,1996,65100.0,30800.0,96000.0,500.0,14800.0,81700.0
elderly_headed_hh,percentiles_81_90,1997,66900.0,31300.0,98200.0,800.0,15100.0,83900.0
elderly_headed_hh,percentiles_81_90,1998,71300.0,31100.0,102400.0,900.0,16200.0,87200.0
elderly_headed_hh,percentiles_81_90,1999,76400.0,30000.0,106400.0,800.0,17500.0,89700.0
elderly_headed_hh,percentiles_81_90,2000,77700.0,31200.0,108900.0,1100.0,17700.0,92300.0
elderly_headed_hh,percentiles_81_90,2001,74200.0,31900.0,106100.0,1000.0,15400.0,91700.0
elderly_headed_hh,percentiles_81_90,2002,71600.0,33600.0,105200.0,1300.0,14200.0,92400.0
elderly_headed_hh,percentiles_81_90,2003,74500.0,33400.0,107800.0,1400.0,14200.0,95100.0
elderly_headed_hh,percentiles_81_90,2004,76800.0,34800.0,111500.0,1500.0,14900.0,98100.0
elderly_headed_hh,percentiles_81_90,2005,81300.0,34800.0,116000.0,1300.0,16400.0,101000.0
elderly_headed_hh,percentiles_81_90,2006,81800.0,36800.0,118600.0,1500.0,16900.0,103200.0
elderly_headed_hh,percentiles_81_90,2007,82200.0,37600.0,119800.0,1900.0,16200.0,105500.0
elderly_headed_hh,percentiles_81_90,2008,79300.0,37500.0,116800.0,1400.0,13300.0,104900.0
elderly_headed_hh,percentiles_81_90,2009,71800.0,41900.0,113700.0,1700.0,12300.0,103000.0
elderly_headed_hh,percentiles_81_90,2010,75100.0,39700.0,114800.0,1800.0,13300.0,103300.0
elderly_headed_hh,percentiles_81_90,2011,79000.0,38100.0,117100.0,1500.0,14000.0,104500.0
elderly_headed_hh,percentiles_81_90,2012,80300.0,38400.0,118800.0,1300.0,14700.0,105300.0
elderly_headed_hh,percentiles_81_90,2013,81800.0,38700.0,120500.0,1100.0,15800.0,105700.0
elderly_headed_hh,percentiles_81_90,2014,84700.0,38900.0,123600.0,1300.0,16700.0,108200.0
elderly_headed_hh,percentiles_81_90,2015,88400.0,39700.0,128200.0,1500.0,17500.0,112200.0
elderly_headed_hh,percentiles_81_90,2016,90600.0,39600.0,130200.0,1400.0,17900.0,113800.0
elderly_headed_hh,percentiles_91_95,1979,84800.0,18300.0,103100.0,400.0,21400.0,82200.0
elderly_headed_hh,percentiles_91_95,1980,81100.0,19500.0,100600.0,200.0,20100.0,80600.0
elderly_headed_hh,percentiles_91_95,1981,78200.0,20500.0,98700.0,100.0,18500.0,80300.0
elderly_headed_hh,percentiles_91_95,1982,74400.0,21700.0,96100.0,200.0,15500.0,80700.0
elderly_headed_hh,percentiles_91_95,1983,75800.0,23000.0,98900.0,100.0,15700.0,83200.0
elderly_headed_hh,percentiles_91_95,1984,86200.0,23800.0,110000.0,100.0,19500.0,90600.0
elderly_headed_hh,percentiles_91_95,1985,84300.0,24600.0,108900.0,100.0,18900.0,90100.0
elderly_headed_hh,percentiles_91_95,1986,88400.0,24700.0,113000.0,200.0,19200.0,94000.0
elderly_headed_hh,percentiles_91_95,1987,92100.0,24100.0,116100.0,200.0,22100.0,94200.0
elderly_headed_hh,percentiles_91_95,1988,95100.0,25400.0,120500.0,200.0,22600.0,98100.0
elderly_headed_hh,percentiles_91_95,1989,94900.0,25400.0,120400.0,100.0,22500.0,98000.0
elderly_headed_hh,percentiles_91_95,1990,93600.0,26400.0,119900.0,100.0,21900.0,98200.0
elderly_headed_hh,percentiles_91_95,1991,89500.0,27300.0,116700.0,400.0,20300.0,96800.0
elderly_headed_hh,percentiles_91_95,1992,91800.0,27400.0,119200.0,400.0,20900.0,98700.0
elderly_headed_hh,percentiles_91_95,1993,90800.0,29400.0,120300.0,400.0,21300.0,99300.0
elderly_headed_hh,percentiles_91_95,1994,93200.0,30900.0,124100.0,300.0,23100.0,101300.0
elderly_headed_hh,percentiles_91_95,1995,94900.0,31200.0,126100.0,500.0,24300.0,102300.0
elderly_headed_hh,percentiles_91_95,1996,100900.0,31000.0,131800.0,600.0,26100.0,106300.0
elderly_headed_hh,percentiles_91_95,1997,103100.0,32500.0,135600.0,600.0,26300.0,109800.0
elderly_headed_hh,percentiles_91_95,1998,108800.0,32700.0,141500.0,800.0,27200.0,115100.0
elderly_headed_hh,percentiles_91_95,1999,118000.0,29900.0,147800.0,700.0,29700.0,118800.0
elderly_headed_hh,percentiles_91_95,2000,118800.0,31700.0,150500.0,700.0,29400.0,121800.0
elderly_headed_hh,percentiles_91_95,2001,112900.0,33500.0,146400.0,700.0,26000.0,121100.0
elderly_headed_hh,percentiles_91_95,2002,108300.0,35000.0,143300.0,1000.0,23700.0,120600.0
elderly_headed_hh,percentiles_91_95,2003,113000.0,35300.0,148300.0,1100.0,23900.0,125500.0
elderly_headed_hh,percentiles_91_95,2004,118000.0,35300.0,153200.0,1000.0,25800.0,128400.0
elderly_headed_hh,percentiles_91_95,2005,125000.0,35800.0,160900.0,1000.0,28000.0,133800.0
elderly_headed_hh,percentiles_91_95,2006,129500.0,36300.0,165800.0,1000.0,29100.0,137600.0
elderly_headed_hh,percentiles_91_95,2007,130000.0,37900.0,167900.0,1400.0,28400.0,140900.0
elderly_headed_hh,percentiles_91_95,2008,123600.0,38500.0,162100.0,900.0,24300.0,138800.0
elderly_headed_hh,percentiles_91_95,2009,113500.0,43700.0,157200.0,1400.0,21700.0,136900.0
elderly_headed_hh,percentiles_91_95,2010,119000.0,40000.0,158900.0,1300.0,23200.0,137000.0
elderly_headed_hh,percentiles_91_95,2011,125400.0,37800.0,163200.0,900.0,25100.0,139000.0
elderly_headed_hh,percentiles_91_95,2012,128200.0,39200.0,167400.0,900.0,26200.0,142100.0
elderly_headed_hh,percentiles_91_95,2013,128900.0,38900.0,167800.0,800.0,27900.0,140700.0
elderly_headed_hh,percentiles_91_95,2014,132600.0,39600.0,172200.0,1000.0,28700.0,144500.0
elderly_headed_hh,percentiles_91_95,2015,138600.0,39000.0,177600.0,1100.0,30300.0,148400.0
elderly_headed_hh,percentiles_91_95,2016,140300.0,40100.0,180400.0,1400.0,30700.0,151000.0
elderly_headed_hh,percentiles_96_99,1979,138900.0,17800.0,156700.0,100.0,41200.0,115600.0
elderly_headed_hh,percentiles_96_99,1980,131800.0,18400.0,150200.0,100.0,38100.0,112100.0
elderly_headed_hh,percentiles_96_99,1981,129000.0,19200.0,148200.0,200.0,36300.0,112100.0
elderly_headed_hh,percentiles_96_99,1982,123900.0,21600.0,145500.0,100.0,31000.0,114600.0
elderly_headed_hh,percentiles_96_99,1983,127200.0,22500.0,149700.0,100.0,30500.0,119300.0
elderly_headed_hh,percentiles_96_99,1984,140600.0,23600.0,164200.0,100.0,36300.0,128000.0
elderly_headed_hh,percentiles_96_99,1985,144800.0,23800.0,168600.0,100.0,36600.0,132100.0
elderly_headed_hh,percentiles_96_99,1986,158300.0,23300.0,181600.0,100.0,38100.0,143700.0
elderly_headed_hh,percentiles_96_99,1987,162100.0,23100.0,185200.0,100.0,44700.0,140600.0
elderly_headed_hh,percentiles_96_99,1988,160300.0,23600.0,183800.0,300.0,42700.0,141400.0
elderly_headed_hh,percentiles_96_99,1989,167400.0,23200.0,190600.0,200.0,44400.0,146300.0
elderly_headed_hh,percentiles_96_99,1990,157500.0,24100.0,181600.0,200.0,40900.0,140900.0
elderly_headed_hh,percentiles_96_99,1991,152600.0,24900.0,177600.0,100.0,38500.0,139200.0
elderly_headed_hh,percentiles_96_99,1992,159900.0,25500.0,185400.0,200.0,40600.0,145000.0
elderly_headed_hh,percentiles_96_99,1993,154400.0,29400.0,183800.0,100.0,41100.0,142900.0
elderly_headed_hh,percentiles_96_99,1994,155200.0,33300.0,188500.0,500.0,42500.0,146400.0
elderly_headed_hh,percentiles_96_99,1995,166500.0,32200.0,198700.0,400.0,47300.0,151800.0
elderly_headed_hh,percentiles_96_99,1996,174500.0,34000.0,208500.0,500.0,49600.0,159400.0
elderly_headed_hh,percentiles_96_99,1997,185400.0,34300.0,219800.0,300.0,52600.0,167500.0
elderly_headed_hh,percentiles_96_99,1998,195900.0,33100.0,229000.0,600.0,53000.0,176600.0
elderly_headed_hh,percentiles_96_99,1999,209400.0,31200.0,240500.0,600.0,57300.0,183800.0
elderly_headed_hh,percentiles_96_99,2000,215400.0,33500.0,249000.0,700.0,58500.0,191200.0
elderly_headed_hh,percentiles_96_99,2001,198400.0,35400.0,233800.0,600.0,50600.0,183800.0
elderly_headed_hh,percentiles_96_99,2002,191600.0,34800.0,226400.0,600.0,48200.0,178800.0
elderly_headed_hh,percentiles_96_99,2003,199900.0,35000.0,234900.0,800.0,48800.0,186900.0
elderly_headed_hh,percentiles_96_99,2004,215200.0,34600.0,249800.0,700.0,53100.0,197400.0
elderly_headed_hh,percentiles_96_99,2005,234200.0,34700.0,268900.0,700.0,60300.0,209300.0
elderly_headed_hh,percentiles_96_99,2006,240800.0,36700.0,277500.0,900.0,62400.0,215900.0
elderly_headed_hh,percentiles_96_99,2007,249200.0,36800.0,286000.0,1200.0,61900.0,225300.0
elderly_headed_hh,percentiles_96_99,2008,221900.0,38600.0,260500.0,1000.0,51000.0,210500.0
elderly_headed_hh,percentiles_96_99,2009,199700.0,43600.0,243300.0,900.0,43900.0,200200.0
elderly_headed_hh,percentiles_96_99,2010,213100.0,38000.0,251200.0,800.0,49300.0,202700.0
elderly_headed_hh,percentiles_96_99,2011,222500.0,36100.0,258600.0,500.0,51100.0,207900.0
elderly_headed_hh,percentiles_96_99,2012,237100.0,35200.0,272300.0,500.0,56300.0,216400.0
elderly_headed_hh,percentiles_96_99,2013,240300.0,36800.0,277100.0,700.0,61000.0,216800.0
elderly_headed_hh,percentiles_96_99,2014,244500.0,37600.0,282100.0,700.0,62700.0,220000.0
elderly_headed_hh,percentiles_96_99,2015,255900.0,37800.0,293700.0,700.0,65300.0,229100.0
elderly_headed_hh,percentiles_96_99,2016,258500.0,37600.0,296100.0,700.0,66100.0,230700.0
elderly_headed_hh,top_1_percent,1979,529100.0,16300.0,545400.0,100.0,199900.0,345600.0
elderly_headed_hh,top_1_percent,1980,485800.0,16900.0,502700.0,0.0,175800.0,327000.0
elderly_headed_hh,top_1_percent,1981,476200.0,18200.0,494400.0,100.0,156600.0,337800.0
elderly_headed_hh,top_1_percent,1982,487600.0,19200.0,506800.0,100.0,138300.0,368600.0
elderly_headed_hh,top_1_percent,1983,548000.0,20700.0,568700.0,0.0,152300.0,416500.0
elderly_headed_hh,top_1_percent,1984,609700.0,21500.0,631200.0,100.0,175400.0,455900.0
elderly_headed_hh,top_1_percent,1985,684600.0,21400.0,706000.0,100.0,187900.0,518100.0
elderly_headed_hh,top_1_percent,1986,805400.0,22400.0,827800.0,0.0,204300.0,623500.0
elderly_headed_hh,top_1_percent,1987,677400.0,20800.0,698200.0,0.0,203300.0,494900.0
elderly_headed_hh,top_1_percent,1988,880800.0,24000.0,904800.0,200.0,262200.0,642700.0
elderly_headed_hh,top_1_percent,1989,772300.0,23100.0,795400.0,100.0,219900.0,575500.0
elderly_headed_hh,top_1_percent,1990,751700.0,24700.0,776400.0,300.0,212400.0,564300.0
elderly_headed_hh,top_1_percent,1991,637700.0,27000.0,664700.0,100.0,180100.0,484700.0
elderly_headed_hh,top_1_percent,1992,738200.0,27300.0,765500.0,200.0,218000.0,547700.0
elderly_headed_hh,top_1_percent,1993,691400.0,28700.0,720000.0,0.0,222600.0,497400.0
elderly_headed_hh,top_1_percent,1994,709800.0,31000.0,740800.0,300.0,237800.0,503200.0
elderly_headed_hh,top_1_percent,1995,789500.0,27300.0,816800.0,200.0,270200.0,546800.0
elderly_headed_hh,top_1_percent,1996,935100.0,26500.0,961600.0,400.0,320200.0,641700.0
elderly_headed_hh,top_1_percent,1997,1038400.0,29600.0,1068000.0,200.0,338600.0,729600.0
elderly_headed_hh,top_1_percent,1998,1132500.0,26900.0,1159400.0,500.0,347200.0,812700.0
elderly_headed_hh,top_1_percent,1999,1243200.0,28300.0,1271500.0,200.0,382300.0,889300.0
elderly_headed_hh,top_1_percent,2000,1310000.0,33000.0,1343100.0,800.0,396000.0,947900.0
elderly_headed_hh,top_1_percent,2001,1134600.0,30800.0,1165400.0,500.0,340000.0,825900.0
elderly_headed_hh,top_1_percent,2002,1066100.0,32000.0,1098100.0,400.0,322600.0,775900.0
elderly_headed_hh,top_1_percent,2003,1155000.0,33000.0,1188000.0,400.0,338100.0,850300.0
elderly_headed_hh,top_1_percent,2004,1389100.0,32300.0,1421300.0,600.0,402600.0,1019300.0
elderly_headed_hh,top_1_percent,2005,1626400.0,34000.0,1660500.0,600.0,477500.0,1183500.0
elderly_headed_hh,top_1_percent,2006,1636100.0,34500.0,1670600.0,900.0,476100.0,1195400.0
elderly_headed_hh,top_1_percent,2007,1903200.0,33000.0,1936200.0,500.0,511300.0,1425300.0
elderly_headed_hh,top_1_percent,2008,1481800.0,33300.0,1515100.0,800.0,391900.0,1124000.0
elderly_headed_hh,top_1_percent,2009,1179700.0,37200.0,1216900.0,600.0,319700.0,897800.0
elderly_headed_hh,top_1_percent,2010,1275600.0,34600.0,1310100.0,800.0,354700.0,956200.0
elderly_headed_hh,top_1_percent,2011,1462300.0,32700.0,1495000.0,900.0,408200.0,1087600.0
elderly_headed_hh,top_1_percent,2012,1802600.0,31900.0,1834500.0,400.0,496400.0,1338500.0
elderly_headed_hh,top_1_percent,2013,1370700.0,33800.0,1404500.0,600.0,448000.0,957100.0
elderly_headed_hh,top_1_percent,2014,1573500.0,31600.0,1605100.0,600.0,516700.0,1089100.0
elderly_headed_hh,top_1_percent,2015,1626500.0,32900.0,1659400.0,700.0,527300.0,1132700.0
elderly_headed_hh,top_1_percent,2016,1614500.0,32200.0,1646700.0,500.0,524800.0,1122400.0
nonelderly_childless_hh,all_quintiles,1979,64500.0,1900.0,66400.0,600.0,16400.0,50700.0
nonelderly_childless_hh,all_quintiles,1980,62700.0,2100.0,64800.0,700.0,16000.0,49500.0
nonelderly_childless_hh,all_quintiles,1981,62600.0,2100.0,64800.0,700.0,16200.0,49300.0
nonelderly_childless_hh,all_quintiles,1982,63200.0,2300.0,65500.0,700.0,15200.0,51000.0
nonelderly_childless_hh,all_quintiles,1983,63400.0,2200.0,65600.0,800.0,14900.0,51500.0
nonelderly_childless_hh,all_quintiles,1984,66000.0,2100.0,68100.0,800.0,15400.0,53500.0
nonelderly_childless_hh,all_quintiles,1985,68400.0,2000.0,70400.0,800.0,16200.0,54900.0
nonelderly_childless_hh,all_quintiles,1986,72700.0,2100.0,74800.0,800.0,17300.0,58300.0
nonelderly_childless_hh,all_quintiles,1987,72200.0,2000.0,74200.0,800.0,17800.0,57200.0
nonelderly_childless_hh,all_quintiles,1988,76400.0,2000.0,78400.0,800.0,18900.0,60400.0
nonelderly_childless_hh,all_quintiles,1989,75600.0,2000.0,77600.0,900.0,18500.0,60000.0
nonelderly_childless_hh,all_quintiles,1990,76200.0,2200.0,78400.0,1000.0,18800.0,60600.0
nonelderly_childless_hh,all_quintiles,1991,73800.0,2400.0,76200.0,1100.0,18300.0,58900.0
nonelderly_childless_hh,all_quintiles,1992,75900.0,2600.0,78500.0,1200.0,18900.0,60900.0
nonelderly_childless_hh,all_quintiles,1993,75300.0,2600.0,77900.0,1300.0,19100.0,60100.0
nonelderly_childless_hh,all_quintiles,1994,76100.0,2400.0,78500.0,1400.0,19600.0,60300.0
nonelderly_childless_hh,all_quintiles,1995,77400.0,2400.0,79800.0,1500.0,20000.0,61300.0
nonelderly_childless_hh,all_quintiles,1996,80400.0,2500.0,82900.0,1500.0,20900.0,63500.0
nonelderly_childless_hh,all_quintiles,1997,83500.0,2500.0,86000.0,1600.0,21900.0,65700.0
nonelderly_childless_hh,all_quintiles,1998,87000.0,2500.0,89500.0,1700.0,22500.0,68800.0
